,cvxopt,ecos,osqp,quadprog,scs
2,0.0018208026885986328,0.0016529560089111328,0.0020008087158203125,8.296966552734375e-05,0.0014317035675048828
3,0.0017919540405273438,0.0008480548858642578,0.0014009475708007812,6.127357482910156e-05,0.0013060569763183594
4,0.0009160041809082031,0.00084686279296875,0.0011420249938964844,6.008148193359375e-05,0.0020668506622314453
5,0.0009279251098632812,0.0009021759033203125,0.0012061595916748047,7.009506225585938e-05,0.001615762710571289
6,0.0010271072387695312,0.0010271072387695312,0.0011870861053466797,7.390975952148438e-05,0.001878976821899414
7,0.0011200904846191406,0.001035928726196289,0.001230001449584961,8.392333984375e-05,0.002270936965942383
8,0.0011730194091796875,0.0011878013610839844,0.0014989376068115234,9.703636169433594e-05,0.0026259422302246094
9,0.001332998275756836,0.0011897087097167969,0.0015439987182617188,0.00013184547424316406,0.0035979747772216797
10,0.0013589859008789062,0.001180887222290039,0.0013668537139892578,0.00013399124145507812,0.003348827362060547
11,0.0014812946319580078,0.0016512870788574219,0.0017480850219726562,0.00024199485778808594,0.0034847259521484375
12,0.00160980224609375,0.0015358924865722656,0.0014271736145019531,0.0002579689025878906,0.0028960704803466797
13,0.0013508796691894531,0.0016367435455322266,0.0015959739685058594,0.0002307891845703125,0.0033788681030273438
14,0.0016140937805175781,0.0021300315856933594,0.002254009246826172,0.00041294097900390625,0.003960132598876953
15,0.0022211074829101562,0.0014951229095458984,0.0019190311431884766,0.00031185150146484375,0.004576921463012695
16,0.0019009113311767578,0.0016760826110839844,0.0018758773803710938,0.00047016143798828125,0.0054438114166259766
17,0.002195119857788086,0.001798868179321289,0.0018990039825439453,0.0006117820739746094,0.0051271915435791016
18,0.0018398761749267578,0.0019006729125976562,0.0031228065490722656,0.0005118846893310547,0.005350828170776367
19,0.0019152164459228516,0.0017380714416503906,0.0021820068359375,0.0006079673767089844,0.005403041839599609
20,0.002031087875366211,0.0020139217376708984,0.0018742084503173828,0.000675201416015625,0.004942178726196289
21,0.002050161361694336,0.002306222915649414,0.0033190250396728516,0.0007328987121582031,0.009193181991577148
22,0.002299070358276367,0.002644062042236328,0.0032889842987060547,0.0008292198181152344,0.008310079574584961
23,0.0024139881134033203,0.0025670528411865234,0.002439260482788086,0.0012831687927246094,0.009022951126098633
24,0.0031118392944335938,0.0020380020141601562,0.002794981002807617,0.0012102127075195312,0.007544040679931641
25,0.003055095672607422,0.0027370452880859375,0.002646923065185547,0.0015017986297607422,0.008778095245361328
26,0.0030317306518554688,0.0028989315032958984,0.0033092498779296875,0.001645803451538086,0.007831096649169922
27,0.0027561187744140625,0.0028672218322753906,0.0033490657806396484,0.0017690658569335938,0.009247064590454102
28,0.0031290054321289062,0.0030977725982666016,0.003844738006591797,0.002071857452392578,0.008336067199707031
29,0.0033011436462402344,0.0030689239501953125,0.0034859180450439453,0.002107858657836914,0.009527921676635742
30,0.0031118392944335938,0.003242969512939453,0.0044209957122802734,0.0024728775024414062,0.01096796989440918
31,0.003726959228515625,0.0034809112548828125,0.0032281875610351562,0.002397775650024414,0.012143135070800781
32,0.004420042037963867,0.00400996208190918,0.005837917327880859,0.003204822540283203,0.012027263641357422
33,0.00406193733215332,0.0041310787200927734,0.004208087921142578,0.003323793411254883,0.011141061782836914
34,0.004274845123291016,0.003965854644775391,0.004318952560424805,0.0033888816833496094,0.012425899505615234
35,0.004694938659667969,0.0035581588745117188,0.004065036773681641,0.003865957260131836,0.012691020965576172
36,0.00533294677734375,0.0038690567016601562,0.004081010818481445,0.0038802623748779297,0.012472152709960938
37,0.00477910041809082,0.00374603271484375,0.003556966781616211,0.0044901371002197266,0.009415864944458008
38,0.004759788513183594,0.004579067230224609,0.0044019222259521484,0.00504302978515625,0.011430978775024414
39,0.004450798034667969,0.00392913818359375,0.0037469863891601562,0.004876136779785156,0.013332366943359375
40,0.004723310470581055,0.004121303558349609,0.0036280155181884766,0.005404233932495117,0.015462875366210938
41,0.006198883056640625,0.004338979721069336,0.006128072738647461,0.0059740543365478516,0.014814138412475586
42,0.0062410831451416016,0.004010200500488281,0.004137992858886719,0.0078051090240478516,0.015220880508422852
43,0.006947040557861328,0.0048062801361083984,0.00409388542175293,0.007119178771972656,0.015346050262451172
44,0.007024049758911133,0.004569053649902344,0.004706144332885742,0.007180213928222656,0.015359878540039062
45,0.007415056228637695,0.004755258560180664,0.004148006439208984,0.008363962173461914,0.015548944473266602
46,0.0071887969970703125,0.005115032196044922,0.005178213119506836,0.009199142456054688,0.02161097526550293
47,0.008400201797485352,0.0048182010650634766,0.005006074905395508,0.009627103805541992,0.02077198028564453
48,0.008317232131958008,0.0064601898193359375,0.007547855377197266,0.010230064392089844,0.017244815826416016
49,0.008843183517456055,0.005660057067871094,0.006344795227050781,0.01058197021484375,0.02657485008239746
50,0.0087890625,0.005693912506103516,0.005132913589477539,0.010936975479125977,0.021716833114624023
51,0.008401870727539062,0.00590205192565918,0.004534721374511719,0.012342214584350586,0.020912885665893555
52,0.009833812713623047,0.006417989730834961,0.004667997360229492,0.012935876846313477,0.02114725112915039
53,0.009148836135864258,0.006711006164550781,0.006576061248779297,0.014162778854370117,0.024876117706298828
54,0.009464025497436523,0.0062940120697021484,0.00574183464050293,0.014645814895629883,0.027399301528930664
55,0.010365009307861328,0.006615638732910156,0.007341861724853516,0.015082120895385742,0.02512836456298828
56,0.009636878967285156,0.006697893142700195,0.005903959274291992,0.015929698944091797,0.023493051528930664
57,0.01041102409362793,0.007350921630859375,0.0049991607666015625,0.017889976501464844,0.018385887145996094
58,0.010730981826782227,0.007758140563964844,0.007225751876831055,0.01682591438293457,0.027431249618530273
59,0.010354042053222656,0.008481025695800781,0.0067272186279296875,0.018720149993896484,0.02760791778564453
60,0.011686086654663086,0.007871866226196289,0.007436990737915039,0.020795822143554688,0.04053187370300293
61,0.01131892204284668,0.007611751556396484,0.007015228271484375,0.02229595184326172,0.033592939376831055
