,cvxopt,ecos,osqp,quadprog,scs
2,0.0012359619140625,0.0013310909271240234,0.001825094223022461,8.606910705566406e-05,0.001338958740234375
3,0.00090789794921875,0.0008919239044189453,0.0011320114135742188,6.389617919921875e-05,0.0015778541564941406
4,0.0010571479797363281,0.0017390251159667969,0.0012249946594238281,7.82012939453125e-05,0.0028121471405029297
5,0.0011110305786132812,0.0012531280517578125,0.0016698837280273438,0.00010132789611816406,0.0061800479888916016
6,0.0011951923370361328,0.0012431144714355469,0.001622915267944336,0.00013399124145507812,0.0027310848236083984
7,0.0013959407806396484,0.0012629032135009766,0.0021469593048095703,0.00018668174743652344,0.004325151443481445
8,0.001428842544555664,0.0013010501861572266,0.0018360614776611328,0.00026226043701171875,0.0046651363372802734
9,0.0015940666198730469,0.0015339851379394531,0.0025017261505126953,0.0003237724304199219,0.0047452449798583984
10,0.0016608238220214844,0.001653909683227539,0.0027670860290527344,0.00044083595275878906,0.005458831787109375
11,0.0023980140686035156,0.0015799999237060547,0.0020132064819335938,0.0005040168762207031,0.012118101119995117
12,0.0019457340240478516,0.0023431777954101562,0.0030629634857177734,0.0009279251098632812,0.005372047424316406
13,0.002138853073120117,0.002432107925415039,0.0027399063110351562,0.0008609294891357422,0.0060329437255859375
14,0.0025742053985595703,0.0018398761749267578,0.003242969512939453,0.0010056495666503906,0.07527303695678711
15,0.002908945083618164,0.002279996871948242,0.0028231143951416016,0.0012772083282470703,0.02115321159362793
16,0.002959012985229492,0.002061128616333008,0.002920866012573242,0.0017039775848388672,0.02303600311279297
17,0.003120899200439453,0.002788066864013672,0.0032351016998291016,0.0022211074829101562,0.006707191467285156
18,0.003606081008911133,0.002553701400756836,0.002797842025756836,0.002315044403076172,0.007278919219970703
19,0.003771066665649414,0.002583742141723633,0.004372835159301758,0.0025048255920410156,0.030519723892211914
20,0.0036857128143310547,0.003011941909790039,0.005364894866943359,0.0031478404998779297,0.008185148239135742
21,0.0042340755462646484,0.002790689468383789,0.003495931625366211,0.003747224807739258,0.00665593147277832
22,0.0045130252838134766,0.0034160614013671875,0.004533052444458008,0.004093170166015625,0.008372306823730469
23,0.0048029422760009766,0.003470182418823242,0.00515294075012207,0.0045299530029296875,0.01227879524230957
24,0.005568027496337891,0.0039010047912597656,0.0045909881591796875,0.005663156509399414,0.009459972381591797
25,0.005611896514892578,0.0035059452056884766,0.005715847015380859,0.006931781768798828,0.011553049087524414
26,0.007857084274291992,0.009392976760864258,0.005192279815673828,0.007016181945800781,0.014300346374511719
27,0.007988929748535156,0.006162881851196289,0.005076408386230469,0.008564949035644531,0.012064933776855469
28,0.00846719741821289,0.0048367977142333984,0.0075910091400146484,0.009623050689697266,0.011204242706298828
29,0.00820779800415039,0.0042781829833984375,0.0054759979248046875,0.010816097259521484,0.015276193618774414
