,cvxopt,qpoases
2,0.0026345252990722656,0.0005185604095458984
3,0.0037031173706054688,0.0009090900421142578
4,0.003847837448120117,0.0015521049499511719
5,0.004448890686035156,0.002491474151611328
6,0.004728794097900391,0.003656148910522461
7,0.004575967788696289,0.004895210266113281
8,0.005191802978515625,0.007551908493041992
9,0.005402565002441406,0.010921955108642578
10,0.006345033645629883,0.015697956085205078
11,0.007458209991455078,0.018131494522094727
12,0.007173061370849609,0.023378849029541016
13,0.007918596267700195,0.03380584716796875
14,0.009797811508178711,0.03454995155334473
15,0.010555267333984375,0.04423642158508301
16,0.009566307067871094,0.05137443542480469
17,0.019325733184814453,0.0613553524017334
18,0.013707399368286133,0.0667569637298584
19,0.018993377685546875,0.08475422859191895
20,0.026595592498779297,0.07969951629638672
21,0.012573480606079102,0.0953977108001709
22,0.026953697204589844,0.08750271797180176
23,0.01484990119934082,0.09916090965270996
24,0.015385866165161133,0.11585354804992676
25,0.019716978073120117,0.1423797607421875
26,0.019620180130004883,0.15353703498840332
27,0.022939205169677734,0.17593836784362793
28,0.02241969108581543,0.18282508850097656
29,0.02008819580078125,0.18280792236328125
30,0.019251346588134766,0.20751714706420898
31,0.023417949676513672,0.22035455703735352
32,0.025086164474487305,0.23913121223449707
33,0.023273468017578125,0.25510692596435547
34,0.024693727493286133,0.26724791526794434
35,0.02738499641418457,0.2855203151702881
36,0.02722001075744629,0.3207404613494873
37,0.06117606163024902,0.3607358932495117
38,0.05563497543334961,0.36055469512939453
39,0.045125484466552734,0.3861558437347412
40,0.047460317611694336,0.42933034896850586
41,0.06292390823364258,0.4516639709472656
42,0.06535649299621582,0.4991333484649658
43,0.07424116134643555,0.5231380462646484
44,0.04924726486206055,0.5310227870941162
45,0.051885366439819336,0.5872485637664795
46,0.0922396183013916,0.6254703998565674
47,0.06644678115844727,0.729006290435791
48,0.06108808517456055,0.7467496395111084
49,0.0579075813293457,0.7993993759155273
50,0.09916305541992188,0.7702138423919678
51,0.07740664482116699,0.8721523284912109
52,0.08417463302612305,0.9650709629058838
53,0.08422279357910156,1.1608014106750488
54,0.07349109649658203,1.0893120765686035
55,0.08143401145935059,1.281019926071167
56,0.0856633186340332,1.135087490081787
57,0.10439229011535645,1.3374624252319336
58,0.11110281944274902,1.4262678623199463
59,0.11198091506958008,1.5718705654144287
60,0.12800002098083496,1.520979404449463
61,0.1474316120147705,1.717587947845459
62,0.11906766891479492,1.6846897602081299
63,0.12259936332702637,1.8485126495361328
64,0.11932516098022461,1.9462451934814453
65,0.1569957733154297,2.5195741653442383
66,0.15629863739013672,2.2858543395996094
67,0.13125205039978027,2.4531733989715576
68,0.15040254592895508,2.3648478984832764
69,0.14684772491455078,2.6196630001068115
70,0.1442410945892334,2.531073808670044
71,0.14104723930358887,2.885124921798706
72,0.1433868408203125,2.6723203659057617
73,0.16128134727478027,3.32767653465271
74,0.16459918022155762,3.397123336791992
75,0.17132902145385742,3.5033438205718994
76,0.16808748245239258,3.5792088508605957
77,0.17595386505126953,4.0723042488098145
78,0.18522286415100098,4.619759559631348
79,0.1795649528503418,4.341752529144287
80,0.22019124031066895,3.8689589500427246
81,0.20029139518737793,5.226562738418579
82,0.19917941093444824,4.455284357070923
83,0.20824503898620605,6.119107961654663
84,0.2224719524383545,4.876452684402466
85,0.20021963119506836,5.365023851394653
86,0.22307085990905762,5.070395231246948
87,0.29595303535461426,5.929220914840698
88,0.24176740646362305,4.901885032653809
89,0.2528238296508789,7.126934289932251
90,0.2558872699737549,6.48335599899292
91,0.35518574714660645,8.099604606628418
92,0.2582736015319824,6.492516994476318
93,0.2774977684020996,8.067135572433472
94,0.2649562358856201,8.197290658950806
95,0.2832484245300293,7.809499263763428
96,0.27547693252563477,7.474102735519409
97,0.3114807605743408,8.558731317520142
98,0.3080596923828125,8.648038148880005
99,0.34007740020751953,9.047162532806396
