,cvxopt,qpoases
2,0.002863645553588867,0.0004856586456298828
3,0.002597808837890625,0.0005526542663574219
4,0.0033426284790039062,0.0007121562957763672
5,0.0031125545501708984,0.0012249946594238281
6,0.003644704818725586,0.0014646053314208984
7,0.003908395767211914,0.0021615028381347656
8,0.004163980484008789,0.0027637481689453125
9,0.009598016738891602,0.0037240982055664062
10,0.004976749420166016,0.004664421081542969
11,0.005388021469116211,0.005621194839477539
12,0.005995512008666992,0.007197141647338867
13,0.0055201053619384766,0.009827136993408203
14,0.005688190460205078,0.01087498664855957
15,0.006387948989868164,0.021806955337524414
16,0.005621194839477539,0.017134428024291992
17,0.010372400283813477,0.016026735305786133
18,0.005951881408691406,0.019698143005371094
19,0.006934642791748047,0.025658130645751953
20,0.0066754817962646484,0.027260303497314453
21,0.006313800811767578,0.02933502197265625
22,0.00746917724609375,0.07604837417602539
23,0.02180027961730957,0.0779259204864502
24,0.00782322883605957,0.04448556900024414
25,0.016364574432373047,0.04584169387817383
26,0.010251522064208984,0.05003619194030762
27,0.02326226234436035,0.07887554168701172
28,0.00989389419555664,0.06858968734741211
29,0.011237621307373047,0.07564854621887207
30,0.009527921676635742,0.08442115783691406
31,0.010934114456176758,0.09493565559387207
32,0.011708498001098633,0.10067534446716309
33,0.018081188201904297,0.11361169815063477
34,0.012073993682861328,0.12115335464477539
35,0.012291669845581055,0.1256427764892578
36,0.012552499771118164,0.13030552864074707
37,0.014476537704467773,0.13514399528503418
38,0.01672983169555664,0.13268828392028809
39,0.015460014343261719,0.14509892463684082
40,0.015613079071044922,0.1499767303466797
41,0.028316020965576172,0.15764856338500977
42,0.01865983009338379,0.16481709480285645
43,0.0175323486328125,0.18377017974853516
44,0.01874256134033203,0.17776060104370117
45,0.022493839263916016,0.20131254196166992
46,0.02187037467956543,0.199448823928833
47,0.03443408012390137,0.24900031089782715
48,0.04211616516113281,0.24406027793884277
49,0.02437138557434082,0.2323906421661377
50,0.022593021392822266,0.248518705368042
51,0.019465923309326172,0.2593262195587158
52,0.023606538772583008,0.2714526653289795
53,0.025386571884155273,0.28647732734680176
54,0.025849342346191406,0.3181285858154297
55,0.03504776954650879,0.3120722770690918
56,0.026355743408203125,0.30737781524658203
57,0.030508041381835938,0.3445870876312256
58,0.03950047492980957,0.3445308208465576
59,0.026172399520874023,0.3947603702545166
60,0.027888059616088867,0.3945183753967285
61,0.029205322265625,0.41446423530578613
62,0.037634849548339844,0.4273960590362549
63,0.04456734657287598,0.4544990062713623
64,0.055436134338378906,0.4793050289154053
65,0.0995943546295166,0.5108458995819092
66,0.039969682693481445,0.5241150856018066
67,0.04221606254577637,0.5338273048400879
68,0.03653240203857422,0.6220555305480957
69,0.04903149604797363,0.6103544235229492
70,0.0744624137878418,0.6323285102844238
71,0.0363156795501709,0.721146821975708
72,0.08040833473205566,0.7154717445373535
73,0.07220602035522461,0.7752492427825928
74,0.04578971862792969,0.7748167514801025
75,0.04737520217895508,0.8238039016723633
76,0.04270291328430176,0.8129808902740479
77,0.047651052474975586,0.954871654510498
78,0.050060272216796875,0.9364604949951172
79,0.05028414726257324,0.9670178890228271
80,0.052092790603637695,1.0446593761444092
81,0.0966637134552002,1.1011686325073242
82,0.05580592155456543,1.1191520690917969
83,0.058887481689453125,1.29732084274292
84,0.05890965461730957,1.2447900772094727
85,0.06336760520935059,1.3797781467437744
86,0.0679624080657959,1.2201967239379883
87,0.0626363754272461,1.533801794052124
88,0.06226634979248047,1.443453311920166
89,0.07518601417541504,1.5515151023864746
90,0.07198858261108398,1.6219425201416016
91,0.1181490421295166,1.965932846069336
92,0.11656999588012695,1.6530816555023193
93,0.07977080345153809,1.9904577732086182
94,0.09830713272094727,1.9703288078308105
95,0.12334299087524414,2.163153648376465
96,0.08734726905822754,2.0607922077178955
97,0.0958566665649414,2.3593502044677734
98,0.09232854843139648,2.19215726852417
99,0.12984752655029297,2.635733127593994
