,cvxopt,qpoases
2,0.011445283889770508,0.0004565715789794922
3,0.0066051483154296875,0.0006155967712402344
4,0.01336669921875,0.0009667873382568359
5,0.004275321960449219,0.0012066364288330078
6,0.003989696502685547,0.0017962455749511719
7,0.004507780075073242,0.002111673355102539
8,0.0036842823028564453,0.002637147903442383
9,0.010075807571411133,0.003788471221923828
10,0.0045948028564453125,0.004882097244262695
11,0.005350589752197266,0.0061092376708984375
12,0.005532979965209961,0.007568836212158203
13,0.0062713623046875,0.009408235549926758
14,0.005898237228393555,0.011289596557617188
15,0.0063016414642333984,0.012839317321777344
16,0.006072044372558594,0.015783309936523438
17,0.01060795783996582,0.016260147094726562
18,0.007647275924682617,0.021269559860229492
19,0.007275104522705078,0.02665257453918457
20,0.0075147151947021484,0.030742645263671875
21,0.01364445686340332,0.03576207160949707
22,0.008370637893676758,0.03794980049133301
23,0.008697032928466797,0.04432249069213867
24,0.008092164993286133,0.04925346374511719
25,0.014110565185546875,0.05890941619873047
26,0.008932352066040039,0.0593869686126709
27,0.009498357772827148,0.07814526557922363
28,0.009830474853515625,0.07523775100708008
29,0.009684324264526367,0.09472799301147461
30,0.009965181350708008,0.08828067779541016
31,0.010723590850830078,0.10659122467041016
32,0.009715080261230469,0.1112067699432373
33,0.0167849063873291,0.11228108406066895
34,0.011192560195922852,0.12858891487121582
35,0.018998384475708008,0.1318807601928711
36,0.014167308807373047,0.1290426254272461
37,0.015137434005737305,0.14106035232543945
38,0.015004158020019531,0.14995336532592773
39,0.016644001007080078,0.16181707382202148
40,0.016907453536987305,0.15005207061767578
41,0.022723913192749023,0.1657109260559082
42,0.01917123794555664,0.17371630668640137
43,0.017176151275634766,0.18551015853881836
44,0.01937389373779297,0.1990351676940918
45,0.02245950698852539,0.20401740074157715
46,0.027878284454345703,0.2073197364807129
47,0.021726369857788086,0.2231900691986084
48,0.06061148643493652,0.2380051612854004
49,0.029145479202270508,0.24866485595703125
50,0.023967504501342773,0.25009655952453613
51,0.023751258850097656,0.2527122497558594
52,0.026752710342407227,0.27549219131469727
53,0.03264188766479492,0.28380918502807617
54,0.026474714279174805,0.3111765384674072
55,0.02982330322265625,0.3284282684326172
56,0.02960062026977539,0.32199907302856445
57,0.03625082969665527,0.36651134490966797
58,0.035126686096191406,0.34984469413757324
59,0.03650712966918945,0.38118910789489746
60,0.03084731101989746,0.4669942855834961
61,0.05607914924621582,0.43897175788879395
62,0.04230308532714844,0.4461021423339844
63,0.04373335838317871,0.4813957214355469
64,0.04456329345703125,0.5169312953948975
65,0.06889104843139648,0.5816400051116943
66,0.07360291481018066,0.5424830913543701
67,0.049669742584228516,0.5747067928314209
68,0.047823190689086914,0.6114113330841064
69,0.037383317947387695,0.6363964080810547
70,0.048766136169433594,0.6358795166015625
71,0.05544710159301758,0.6514205932617188
72,0.05456280708312988,0.6886179447174072
73,0.050220489501953125,0.7816510200500488
74,0.06997942924499512,0.8141217231750488
75,0.047228097915649414,0.8410062789916992
76,0.0492098331451416,0.7986955642700195
77,0.04893994331359863,0.9038677215576172
78,0.04949951171875,0.9759156703948975
79,0.046988725662231445,1.1248338222503662
80,0.05608510971069336,1.0808043479919434
81,0.09526634216308594,1.1986467838287354
82,0.05736851692199707,1.184269905090332
83,0.06272578239440918,1.2235503196716309
84,0.0581510066986084,1.3119776248931885
85,0.09156942367553711,1.2504773139953613
86,0.05795598030090332,1.4985604286193848
87,0.06047654151916504,1.4542183876037598
88,0.06188368797302246,1.4894092082977295
89,0.11373519897460938,1.586198091506958
90,0.0703585147857666,1.687767505645752
91,0.08124279975891113,1.8027639389038086
92,0.10456109046936035,1.7080209255218506
93,0.10728645324707031,2.039066791534424
94,0.1078498363494873,1.9477918148040771
95,0.1345672607421875,2.3308396339416504
96,0.12661027908325195,1.9999589920043945
97,0.11260008811950684,2.386014699935913
98,0.09035873413085938,2.370943546295166
99,0.0953826904296875,2.649089813232422
