,cvxopt,qpoases,quadprog,ecos
2,0.0008585453033447266,0.000152587890625,0.00010275840759277344,0.0012247562408447266
3,0.0008492469787597656,0.00014257431030273438,0.0001068115234375,0.0013294219970703125
4,0.0008733272552490234,0.00016307830810546875,0.00010204315185546875,0.0012106895446777344
5,0.0018622875213623047,0.00032591819763183594,0.0002009868621826172,0.0023584365844726562
6,0.001882314682006836,0.0003108978271484375,0.000217437744140625,0.0022733211517333984
7,0.0018336772918701172,0.0003178119659423828,0.000194549560546875,0.0023148059844970703
8,0.0017271041870117188,0.00018167495727539062,0.00011157989501953125,0.001276254653930664
9,0.0018534660339355469,0.0003654956817626953,0.0001938343048095703,0.0026102066040039062
10,0.0019664764404296875,0.00039124488830566406,0.00019741058349609375,0.0026018619537353516
11,0.0019674301147460938,0.00042939186096191406,0.00019979476928710938,0.0028197765350341797
12,0.0019757747650146484,0.00047659873962402344,0.00020313262939453125,0.0028128623962402344
13,0.0071125030517578125,0.0005421638488769531,0.0002224445343017578,0.002902507781982422
14,0.0021865367889404297,0.0005660057067871094,0.00020766258239746094,0.002936840057373047
15,0.00214385986328125,0.0005850791931152344,0.00020766258239746094,0.0030510425567626953
16,0.0025854110717773438,0.0006663799285888672,0.0002110004425048828,0.003065347671508789
17,0.002673625946044922,0.0007464885711669922,0.0002129077911376953,0.003171205520629883
18,0.0026862621307373047,0.0007939338684082031,0.00021529197692871094,0.003361940383911133
19,0.002350330352783203,0.0008549690246582031,0.00022172927856445312,0.003429889678955078
20,0.002611398696899414,0.0009105205535888672,0.0002238750457763672,0.003626585006713867
21,0.0034804344177246094,0.0009891986846923828,0.0002319812774658203,0.0036802291870117188
22,0.002321958541870117,0.0011603832244873047,0.00024890899658203125,0.003487825393676758
23,0.003261089324951172,0.0012731552124023438,0.0002598762512207031,0.0036211013793945312
24,0.003821134567260742,0.0012969970703125,0.00025272369384765625,0.004121541976928711
25,0.00824594497680664,0.001416921615600586,0.0002696514129638672,0.004104137420654297
26,0.0027313232421875,0.0015430450439453125,0.0002524852752685547,0.00422215461730957
27,0.0043985843658447266,0.001714468002319336,0.0002663135528564453,0.003991603851318359
28,0.0036630630493164062,0.0018281936645507812,0.0002894401550292969,0.004023313522338867
29,0.0021669864654541016,0.0017032623291015625,0.0002512931823730469,0.004342794418334961
30,0.0033884048461914062,0.0018186569213867188,0.000255584716796875,0.004111051559448242
31,0.003450632095336914,0.002030611038208008,0.0002675056457519531,0.004061222076416016
32,0.0029783248901367188,0.002123117446899414,0.00024080276489257812,0.004141330718994141
33,0.006045818328857422,0.0023949146270751953,0.000278472900390625,0.00412750244140625
34,0.0036513805389404297,0.002633333206176758,0.00030231475830078125,0.0043714046478271484
35,0.003300189971923828,0.00270843505859375,0.0003094673156738281,0.0043201446533203125
36,0.0062618255615234375,0.0030755996704101562,0.0003635883331298828,0.005231142044067383
37,0.007548809051513672,0.003331422805786133,0.00038170814514160156,0.005347490310668945
38,0.007498264312744141,0.0032608509063720703,0.000385284423828125,0.010811090469360352
39,0.007699251174926758,0.0037658214569091797,0.0004239082336425781,0.005679130554199219
40,0.0076215267181396484,0.0040776729583740234,0.0003561973571777344,0.005578756332397461
41,0.007656574249267578,0.003908634185791016,0.00046896934509277344,0.0057125091552734375
42,0.007749795913696289,0.004577159881591797,0.0004146099090576172,0.006162166595458984
43,0.007709503173828125,0.004897594451904297,0.00040984153747558594,0.01291036605834961
44,0.007815837860107422,0.0056056976318359375,0.000576019287109375,0.014428853988647461
45,0.009889364242553711,0.005800008773803711,0.00048542022705078125,0.007442474365234375
46,0.00889897346496582,0.006905317306518555,0.000606536865234375,0.014456748962402344
47,0.007941007614135742,0.011336803436279297,0.0007555484771728516,0.0072116851806640625
48,0.004869699478149414,0.007149457931518555,0.0007343292236328125,0.007927656173706055
49,0.009313821792602539,0.014513015747070312,0.0007643699645996094,0.016710281372070312
50,0.013665199279785156,0.007980823516845703,0.0007708072662353516,0.007987499237060547
51,0.004103660583496094,0.007633686065673828,0.0007383823394775391,0.007242441177368164
52,0.004580497741699219,0.008323907852172852,0.0008177757263183594,0.008896827697753906
53,0.010459184646606445,0.008464336395263672,0.0007545948028564453,0.007863283157348633
54,0.004304170608520508,0.008328437805175781,0.0007421970367431641,0.008353471755981445
55,0.004372596740722656,0.009259939193725586,0.0009510517120361328,0.009231328964233398
56,0.0049495697021484375,0.009954214096069336,0.0008642673492431641,0.008423328399658203
57,0.004456996917724609,0.0199434757232666,0.0010077953338623047,0.015336036682128906
58,0.016417980194091797,0.02057623863220215,0.0013103485107421875,0.017630338668823242
59,0.0053958892822265625,0.01189732551574707,0.0011911392211914062,0.020604372024536133
60,0.00439906120300293,0.012060165405273438,0.001066446304321289,0.010083198547363281
61,0.004426240921020508,0.013000011444091797,0.0011169910430908203,0.009682416915893555
62,0.005347728729248047,0.023195981979370117,0.00141143798828125,0.011347532272338867
63,0.005308866500854492,0.014511823654174805,0.0012822151184082031,0.010187864303588867
64,0.0049893856048583984,0.01385641098022461,0.0009407997131347656,0.011137962341308594
