,cvxopt,qpoases,quadprog,ecos
2,0.0008890628814697266,0.00015878677368164062,0.00010538101196289062,0.0012018680572509766
3,0.0008416175842285156,0.00014019012451171875,0.0001010894775390625,0.0012519359588623047
4,0.0008563995361328125,0.00015735626220703125,0.00010275840759277344,0.0012514591217041016
5,0.001752614974975586,0.00030112266540527344,0.0001983642578125,0.0014944076538085938
6,0.00096893310546875,0.00016164779663085938,0.00010180473327636719,0.0012364387512207031
7,0.0009434223175048828,0.00016880035400390625,0.00010013580322265625,0.001232147216796875
8,0.0010018348693847656,0.00018739700317382812,0.00010204315185546875,0.0013322830200195312
9,0.0018758773803710938,0.0003750324249267578,0.00019669532775878906,0.0025894641876220703
10,0.0019540786743164062,0.00039076805114746094,0.000194549560546875,0.0026397705078125
11,0.0019524097442626953,0.0004258155822753906,0.00020122528076171875,0.002675771713256836
12,0.001966238021850586,0.0004703998565673828,0.00020241737365722656,0.002690553665161133
13,0.0024170875549316406,0.0004940032958984375,0.0002028942108154297,0.002885580062866211
14,0.0024607181549072266,0.0005588531494140625,0.0002167224884033203,0.0030944347381591797
15,0.0026886463165283203,0.0006253719329833984,0.00021123886108398438,0.002866506576538086
16,0.0021152496337890625,0.0006563663482666016,0.0002162456512451172,0.0030426979064941406
17,0.00809335708618164,0.0007636547088623047,0.00021266937255859375,0.003049612045288086
18,0.0026388168334960938,0.0008001327514648438,0.00022840499877929688,0.003309965133666992
19,0.002630472183227539,0.0008647441864013672,0.00022292137145996094,0.0035262107849121094
20,0.002214193344116211,0.000988006591796875,0.00023102760314941406,0.0036945343017578125
21,0.003056764602661133,0.0010623931884765625,0.0002384185791015625,0.0034704208374023438
22,0.002664327621459961,0.001068115234375,0.0002429485321044922,0.003700733184814453
23,0.0022878646850585938,0.001132965087890625,0.00022983551025390625,0.0036191940307617188
24,0.0028886795043945312,0.0013794898986816406,0.0002765655517578125,0.0042438507080078125
25,0.007818460464477539,0.001493692398071289,0.000263214111328125,0.0038652420043945312
26,0.0031507015228271484,0.0014636516571044922,0.0002567768096923828,0.0040569305419921875
27,0.0066187381744384766,0.0017085075378417969,0.0003116130828857422,0.004572391510009766
28,0.006887674331665039,0.00191497802734375,0.0002970695495605469,0.004601955413818359
29,0.006745576858520508,0.002038717269897461,0.0002512931823730469,0.003843545913696289
30,0.0035147666931152344,0.0019605159759521484,0.0002796649932861328,0.004101276397705078
31,0.003148317337036133,0.001943826675415039,0.000278472900390625,0.004648923873901367
32,0.0030984878540039062,0.0021746158599853516,0.0002815723419189453,0.004540205001831055
33,0.01217031478881836,0.002602100372314453,0.00026798248291015625,0.004887580871582031
34,0.006491899490356445,0.0026395320892333984,0.0003447532653808594,0.005240678787231445
35,0.007335662841796875,0.0028715133666992188,0.0003521442413330078,0.005045890808105469
36,0.0074427127838134766,0.003111124038696289,0.00038433074951171875,0.005239248275756836
37,0.008447885513305664,0.0030715465545654297,0.00034427642822265625,0.005295753479003906
38,0.007485866546630859,0.0032889842987060547,0.00039386749267578125,0.005363941192626953
39,0.007554769515991211,0.010937213897705078,0.00039076805114746094,0.005582571029663086
40,0.0076792240142822266,0.0039098262786865234,0.00038504600524902344,0.006319999694824219
41,0.008011579513549805,0.004284858703613281,0.00040721893310546875,0.005974769592285156
42,0.007716178894042969,0.0041811466217041016,0.0005064010620117188,0.011307001113891602
43,0.008838415145874023,0.004826545715332031,0.0003914833068847656,0.006380558013916016
44,0.0078029632568359375,0.008920669555664062,0.0004875659942626953,0.006191253662109375
45,0.008044958114624023,0.005766391754150391,0.0005075931549072266,0.006387233734130859
46,0.006994009017944336,0.005713462829589844,0.0004661083221435547,0.006920814514160156
47,0.008913993835449219,0.0059621334075927734,0.0005345344543457031,0.006787300109863281
48,0.010736465454101562,0.012816429138183594,0.0006015300750732422,0.006917715072631836
49,0.008294343948364258,0.006583452224731445,0.0006992816925048828,0.007497549057006836
50,0.009525775909423828,0.007696866989135742,0.0006701946258544922,0.0076367855072021484
51,0.008754730224609375,0.0073544979095458984,0.0006844997406005859,0.007999658584594727
52,0.008146286010742188,0.0074787139892578125,0.0007617473602294922,0.015351057052612305
