,cvxopt,qpoases,quadprog,ecos
2,0.0008335113525390625,0.00011420249938964844,0.00010156631469726562,0.0011017322540283203
3,0.0007960796356201172,0.00011682510375976562,9.107589721679688e-05,0.001092672348022461
4,0.0007793903350830078,0.00012421607971191406,9.179115295410156e-05,0.0011179447174072266
5,0.0009131431579589844,0.00013518333435058594,9.202957153320312e-05,0.0011677742004394531
6,0.0009021759033203125,0.0001423358917236328,9.465217590332031e-05,0.0012385845184326172
7,0.0009129047393798828,0.00015211105346679688,9.250640869140625e-05,0.0012352466583251953
8,0.0009405612945556641,0.00016546249389648438,9.584426879882812e-05,0.0012845993041992188
9,0.0018818378448486328,0.0003452301025390625,0.0001881122589111328,0.0025184154510498047
10,0.0019252300262451172,0.00037288665771484375,0.00018668174743652344,0.002569437026977539
11,0.0019528865814208984,0.0004048347473144531,0.00019407272338867188,0.002753019332885742
12,0.002501964569091797,0.000446319580078125,0.0001976490020751953,0.002800464630126953
13,0.002048492431640625,0.0005009174346923828,0.00020122528076171875,0.002922534942626953
14,0.0020868778228759766,0.0005090236663818359,0.0002014636993408203,0.0028731822967529297
15,0.0020401477813720703,0.0005564689636230469,0.0002033710479736328,0.0029103755950927734
16,0.002081155776977539,0.0006339550018310547,0.00020432472229003906,0.003144979476928711
17,0.0025017261505126953,0.0008039474487304688,0.00021028518676757812,0.003101348876953125
18,0.0021774768829345703,0.0007660388946533203,0.000209808349609375,0.0030939579010009766
19,0.0030670166015625,0.0008428096771240234,0.00021314620971679688,0.0032279491424560547
20,0.0025522708892822266,0.0009098052978515625,0.0002162456512451172,0.0033757686614990234
21,0.0029935836791992188,0.0009903907775878906,0.00021696090698242188,0.003897428512573242
22,0.0030519962310791016,0.001123666763305664,0.00021886825561523438,0.003690004348754883
23,0.002667665481567383,0.0012407302856445312,0.0002334117889404297,0.003915071487426758
24,0.003217458724975586,0.0013735294342041016,0.0002434253692626953,0.004166841506958008
25,0.0024862289428710938,0.001422882080078125,0.0002856254577636719,0.0043621063232421875
26,0.0033712387084960938,0.0014834403991699219,0.0002560615539550781,0.0035254955291748047
27,0.0024657249450683594,0.0014410018920898438,0.00022101402282714844,0.003665924072265625
28,0.00324249267578125,0.0015327930450439453,0.00022721290588378906,0.003660440444946289
29,0.0074520111083984375,0.0021097660064697266,0.0002834796905517578,0.00420832633972168
30,0.0066204071044921875,0.002116680145263672,0.0002760887145996094,0.004654407501220703
31,0.0038115978240966797,0.002432584762573242,0.00029087066650390625,0.004442453384399414
32,0.003261566162109375,0.002387523651123047,0.00030303001403808594,0.004633903503417969
33,0.007803201675415039,0.0025606155395507812,0.00029277801513671875,0.007655620574951172
34,0.007965803146362305,0.0027163028717041016,0.00035262107849121094,0.005892276763916016
35,0.008394956588745117,0.002644062042236328,0.0003108978271484375,0.005198478698730469
36,0.003171682357788086,0.0030815601348876953,0.0003540515899658203,0.004728555679321289
37,0.003969430923461914,0.003214597702026367,0.00033283233642578125,0.004784107208251953
38,0.0031855106353759766,0.007931232452392578,0.00038123130798339844,0.0056765079498291016
39,0.0036373138427734375,0.003852367401123047,0.0004878044128417969,0.005209922790527344
40,0.007889270782470703,0.003702878952026367,0.0004596710205078125,0.006219625473022461
41,0.0073528289794921875,0.0040225982666015625,0.0004749298095703125,0.011525630950927734
42,0.0074117183685302734,0.0044863224029541016,0.0005104541778564453,0.010610580444335938
43,0.008194446563720703,0.005294322967529297,0.0004801750183105469,0.00901651382446289
44,0.008681297302246094,0.011645078659057617,0.0005402565002441406,0.007225751876831055
45,0.008579492568969727,0.00586700439453125,0.0006597042083740234,0.010358572006225586
46,0.008620023727416992,0.006045103073120117,0.0005698204040527344,0.007265567779541016
47,0.0040585994720458984,0.005884885787963867,0.0005216598510742188,0.006349802017211914
48,0.003936290740966797,0.0068569183349609375,0.0005564689636230469,0.006291866302490234
49,0.007795095443725586,0.006696224212646484,0.0005881786346435547,0.0068721771240234375
50,0.00800776481628418,0.007134914398193359,0.0006971359252929688,0.006768703460693359
51,0.008785247802734375,0.007532358169555664,0.0016384124755859375,0.013834953308105469
52,0.008058786392211914,0.008286714553833008,0.0006854534149169922,0.014447927474975586
53,0.01098322868347168,0.008145332336425781,0.0007083415985107422,0.008803844451904297
54,0.015023469924926758,0.0157010555267334,0.0006999969482421875,0.008839845657348633
55,0.01600337028503418,0.018724679946899414,0.0007448196411132812,0.015740156173706055
56,0.009174346923828125,0.00969552993774414,0.0009071826934814453,0.007579326629638672
57,0.004166364669799805,0.010374784469604492,0.0010287761688232422,0.008665323257446289
58,0.010589361190795898,0.011087656021118164,0.0008494853973388672,0.008908748626708984
59,0.00542140007019043,0.021804332733154297,0.0010764598846435547,0.009624958038330078
60,0.00966644287109375,0.02117466926574707,0.001361846923828125,0.010555744171142578
61,0.010734081268310547,0.013391733169555664,0.0010898113250732422,0.009951353073120117
62,0.004923582077026367,0.022593259811401367,0.0013248920440673828,0.011447906494140625
63,0.01106405258178711,0.02482771873474121,0.0012989044189453125,0.011369466781616211
64,0.004958152770996094,0.015146017074584961,0.0012969970703125,0.010343074798583984
65,0.005326747894287109,0.015226125717163086,0.0013341903686523438,0.01726675033569336
66,0.011998653411865234,0.015496015548706055,0.001329660415649414,0.011464595794677734
67,0.005479335784912109,0.0300140380859375,0.0015408992767333984,0.012371063232421875
68,0.005401134490966797,0.0180971622467041,0.0015826225280761719,0.012285709381103516
69,0.00543665885925293,0.019562721252441406,0.001489400863647461,0.019885778427124023
70,0.012359857559204102,0.0374295711517334,0.0016794204711914062,0.013611078262329102
71,0.006415605545043945,0.023718833923339844,0.0017838478088378906,0.014766931533813477
72,0.007132291793823242,0.025342702865600586,0.002009153366088867,0.013820886611938477
73,0.006586790084838867,0.02619004249572754,0.0021538734436035156,0.017102479934692383
74,0.007620096206665039,0.026599884033203125,0.0020570755004882812,0.018139362335205078
75,0.013104915618896484,0.02270221710205078,0.0019626617431640625,0.016160249710083008
76,0.00577855110168457,0.027033090591430664,0.0021190643310546875,0.014664411544799805
77,0.006503582000732422,0.025372982025146484,0.0022797584533691406,0.01838088035583496
78,0.005901336669921875,0.036345720291137695,0.004152774810791016,0.016048669815063477
79,0.013387918472290039,0.04112124443054199,0.003082752227783203,0.016806602478027344
80,0.005926847457885742,0.06153440475463867,0.0027811527252197266,0.018967390060424805
81,0.013448715209960938,0.04306340217590332,0.0025713443756103516,0.02093791961669922
82,0.013625621795654297,0.04632282257080078,0.003573179244995117,0.017856597900390625
83,0.015357255935668945,0.03742384910583496,0.0034918785095214844,0.017949581146240234
84,0.013787269592285156,0.03602886199951172,0.00380706787109375,0.023260831832885742
85,0.006249427795410156,0.03864908218383789,0.0030493736267089844,0.02001047134399414
86,0.01391291618347168,0.042893409729003906,0.004346132278442383,0.01947951316833496
87,0.0063381195068359375,0.06902575492858887,0.0035190582275390625,0.02101445198059082
88,0.013897895812988281,0.04225420951843262,0.004668235778808594,0.02139425277709961
89,0.007323026657104492,0.04201149940490723,0.0039920806884765625,0.022032976150512695
90,0.006684541702270508,0.045966386795043945,0.004202127456665039,0.023949384689331055
91,0.006710529327392578,0.048668622970581055,0.004737138748168945,0.024209022521972656
92,0.02259063720703125,0.05486273765563965,0.004849672317504883,0.0263822078704834
93,0.013928413391113281,0.056641578674316406,0.005082130432128906,0.02550506591796875
94,0.014466285705566406,0.061301231384277344,0.00563359260559082,0.025815963745117188
95,0.012909173965454102,0.06376504898071289,0.00569915771484375,0.026161670684814453
96,0.013017892837524414,0.06964993476867676,0.005934000015258789,0.024850845336914062
97,0.013265132904052734,0.07164740562438965,0.006573677062988281,0.02563643455505371
98,0.009956121444702148,0.0695638656616211,0.0068378448486328125,0.02973198890686035
99,0.009964704513549805,0.07859420776367188,0.006971120834350586,0.027273893356323242
