,cvxopt,qpoases
2,0.0028972625732421875,0.0004439353942871094
3,0.0034894943237304688,0.0008437633514404297
4,0.003997325897216797,0.0014195442199707031
5,0.0038788318634033203,0.0023872852325439453
6,0.004111528396606445,0.0034558773040771484
7,0.005312681198120117,0.005532264709472656
8,0.005525112152099609,0.008133411407470703
9,0.005984306335449219,0.010814666748046875
10,0.006345987319946289,0.014736413955688477
11,0.0076198577880859375,0.016375064849853516
12,0.007871627807617188,0.023196935653686523
13,0.008063077926635742,0.028217077255249023
14,0.008845090866088867,0.03812527656555176
15,0.01656484603881836,0.03995466232299805
16,0.009920120239257812,0.05207490921020508
17,0.00991678237915039,0.053252458572387695
18,0.011652231216430664,0.08010244369506836
19,0.011957645416259766,0.0847165584564209
20,0.012040138244628906,0.09116983413696289
21,0.012567758560180664,0.09479975700378418
22,0.013476848602294922,0.07666349411010742
23,0.02810955047607422,0.08380818367004395
24,0.014281749725341797,0.10798001289367676
25,0.01821160316467285,0.15083575248718262
26,0.01858830451965332,0.1582653522491455
27,0.036398887634277344,0.15723872184753418
28,0.02218008041381836,0.18739914894104004
29,0.022238731384277344,0.1848001480102539
30,0.02829122543334961,0.21005630493164062
31,0.029981136322021484,0.21562957763671875
32,0.031023263931274414,0.24288225173950195
33,0.02972555160522461,0.2615823745727539
34,0.03195309638977051,0.26735615730285645
35,0.03316664695739746,0.29451465606689453
36,0.03501558303833008,0.30925559997558594
37,0.04389810562133789,0.33785200119018555
38,0.0313258171081543,0.33824658393859863
39,0.04418587684631348,0.41137242317199707
40,0.04240536689758301,0.3980135917663574
41,0.06827640533447266,0.44315528869628906
42,0.058379173278808594,0.4527626037597656
43,0.07217931747436523,0.4957609176635742
44,0.07472109794616699,0.5541493892669678
45,0.08327150344848633,0.5763731002807617
46,0.0587000846862793,0.6303508281707764
47,0.0945439338684082,0.7178966999053955
48,0.08890104293823242,0.7191872596740723
49,0.06493949890136719,0.7773046493530273
50,0.07315492630004883,0.8325483798980713
51,0.07567238807678223,0.9401731491088867
52,0.07574224472045898,0.8666009902954102
53,0.07900643348693848,0.9674193859100342
54,0.08772158622741699,1.0541894435882568
55,0.08884215354919434,1.1185457706451416
56,0.08768582344055176,1.2121319770812988
57,0.11210846900939941,1.409630537033081
58,0.1316671371459961,1.545090913772583
59,0.10886693000793457,1.637467384338379
60,0.13940024375915527,1.630622386932373
61,0.10743141174316406,1.7716810703277588
62,0.1199350357055664,1.659757375717163
63,0.12432694435119629,1.9406301975250244
64,0.17956233024597168,1.9037659168243408
65,0.13925886154174805,2.1111786365509033
66,0.13616347312927246,2.7005157470703125
67,0.13109898567199707,2.448427677154541
68,0.13820290565490723,2.668337106704712
69,0.15903997421264648,2.761842966079712
70,0.18262720108032227,2.96205997467041
71,0.14226007461547852,3.0480687618255615
72,0.15605425834655762,2.783653497695923
73,0.16403913497924805,3.5847065448760986
74,0.16702580451965332,3.0386765003204346
75,0.17611193656921387,4.08508563041687
76,0.18672871589660645,3.66518235206604
77,0.18278908729553223,4.261213064193726
78,0.18636274337768555,3.696385622024536
79,0.18142247200012207,4.717975378036499
80,0.23199701309204102,4.579617023468018
81,0.23015618324279785,5.154723167419434
82,0.18917179107666016,4.286180019378662
83,0.21132111549377441,5.54692816734314
84,0.2087419033050537,4.548135757446289
85,0.21969389915466309,5.693590402603149
86,0.21753740310668945,5.838578701019287
87,0.239365816116333,6.060084581375122
88,0.2334909439086914,6.002506971359253
89,0.2560906410217285,7.218220949172974
90,0.2908139228820801,6.697594165802002
91,0.3332359790802002,7.882870435714722
92,0.26799988746643066,6.194199800491333
93,0.2717165946960449,8.183759450912476
94,0.2952892780303955,7.227375268936157
95,0.2935633659362793,7.73253870010376
96,0.2846245765686035,7.450393915176392
97,0.3555593490600586,8.505983829498291
98,0.29708433151245117,7.93409538269043
99,0.32679128646850586,9.32055950164795
