,cvxopt,ecos,osqp,quadprog,scs
2,0.009894847869873047,0.0063931941986083984,0.00403594970703125,0.00012993812561035156,0.00817418098449707
3,0.0007297992706298828,0.0007910728454589844,0.0011489391326904297,6.580352783203125e-05,0.0011279582977294922
4,0.0005960464477539062,0.0007607936859130859,0.0010609626770019531,6.079673767089844e-05,0.0012021064758300781
5,0.0005838871002197266,0.0007870197296142578,0.0010669231414794922,6.318092346191406e-05,0.0013098716735839844
6,0.0005970001220703125,0.0009551048278808594,0.0010640621185302734,6.389617919921875e-05,0.0011658668518066406
7,0.0005941390991210938,0.0008189678192138672,0.001110076904296875,6.389617919921875e-05,0.0011589527130126953
8,0.0005869865417480469,0.0009539127349853516,0.0011570453643798828,6.508827209472656e-05,0.0013229846954345703
9,0.0006060600280761719,0.0010440349578857422,0.0010800361633300781,6.604194641113281e-05,0.0012061595916748047
10,0.0006031990051269531,0.0009341239929199219,0.0014340877532958984,5.817413330078125e-05,0.0018270015716552734
11,0.0007739067077636719,0.0008959770202636719,0.0012102127075195312,6.699562072753906e-05,0.0012500286102294922
12,0.0007581710815429688,0.0009448528289794922,0.0011608600616455078,8.177757263183594e-05,0.0012841224670410156
13,0.0006959438323974609,0.0011682510375976562,0.0014739036560058594,8.702278137207031e-05,0.0016639232635498047
14,0.0006709098815917969,0.0015370845794677734,0.0013680458068847656,8.082389831542969e-05,0.0016188621520996094
15,0.0008187294006347656,0.001230001449584961,0.0011701583862304688,6.723403930664062e-05,0.0015637874603271484
16,0.0007138252258300781,0.0010259151458740234,0.0014941692352294922,6.413459777832031e-05,0.001993894577026367
17,0.0008349418640136719,0.0010211467742919922,0.0012600421905517578,6.890296936035156e-05,0.0016589164733886719
18,0.0006308555603027344,0.0013267993927001953,0.0014681816101074219,6.604194641113281e-05,0.0015070438385009766
19,0.0007898807525634766,0.0010852813720703125,0.0011930465698242188,8.988380432128906e-05,0.0016117095947265625
20,0.0013561248779296875,0.0011851787567138672,0.00125885009765625,6.890296936035156e-05,0.0014362335205078125
21,0.0008230209350585938,0.0011630058288574219,0.0012531280517578125,7.224082946777344e-05,0.001953125
22,0.0008378028869628906,0.0015420913696289062,0.0012133121490478516,7.319450378417969e-05,0.0018870830535888672
23,0.001096963882446289,0.0018019676208496094,0.00179290771484375,9.179115295410156e-05,0.0014998912811279297
24,0.001190185546875,0.0012340545654296875,0.0016040802001953125,7.605552673339844e-05,0.0017769336700439453
25,0.0008690357208251953,0.0015990734100341797,0.0012750625610351562,9.703636169433594e-05,0.0018281936645507812
26,0.0009801387786865234,0.001516103744506836,0.0016880035400390625,0.00011205673217773438,0.0018258094787597656
27,0.0011839866638183594,0.0013720989227294922,0.0015518665313720703,8.487701416015625e-05,0.001477956771850586
28,0.0008769035339355469,0.001644134521484375,0.001294851303100586,0.00010395050048828125,0.001809835433959961
29,0.0006799697875976562,0.0015909671783447266,0.0014650821685791016,0.00010800361633300781,0.0016472339630126953
30,0.0009908676147460938,0.0018849372863769531,0.001325845718383789,8.392333984375e-05,0.002351999282836914
31,0.0013461112976074219,0.0015077590942382812,0.0015377998352050781,0.00011110305786132812,0.0018351078033447266
32,0.0013420581817626953,0.0018720626831054688,0.0014939308166503906,8.511543273925781e-05,0.0022649765014648438
33,0.0012359619140625,0.0019071102142333984,0.0013620853424072266,9.298324584960938e-05,0.0020847320556640625
34,0.00109100341796875,0.0017859935760498047,0.0013699531555175781,9.608268737792969e-05,0.0020189285278320312
35,0.0009388923645019531,0.0020761489868164062,0.0016248226165771484,0.00010800361633300781,0.0018367767333984375
36,0.0013120174407958984,0.0016818046569824219,0.0014128684997558594,0.00010013580322265625,0.0022580623626708984
37,0.0012691020965576172,0.0017447471618652344,0.0014119148254394531,0.00010395050048828125,0.0020148754119873047
38,0.0011210441589355469,0.0017421245574951172,0.0017490386962890625,0.0001201629638671875,0.002118825912475586
39,0.0016849040985107422,0.001959085464477539,0.00173187255859375,0.00011706352233886719,0.0019609928131103516
40,0.0011279582977294922,0.0021209716796875,0.0014390945434570312,0.000125885009765625,0.0020339488983154297
41,0.0011181831359863281,0.0023038387298583984,0.0014863014221191406,0.00011420249938964844,0.002077817916870117
42,0.001165151596069336,0.0019462108612060547,0.0014858245849609375,0.0001919269561767578,0.0021016597747802734
43,0.0014719963073730469,0.0020439624786376953,0.0014910697937011719,0.00014925003051757812,0.0021381378173828125
44,0.0014085769653320312,0.002032756805419922,0.0015239715576171875,0.0001590251922607422,0.0024330615997314453
45,0.0012669563293457031,0.00215911865234375,0.0015711784362792969,0.0001430511474609375,0.002621173858642578
46,0.0011730194091796875,0.002118825912475586,0.0015788078308105469,0.00015807151794433594,0.0024912357330322266
47,0.001199960708618164,0.0023899078369140625,0.0015940666198730469,0.00015687942504882812,0.0033311843872070312
48,0.0012481212615966797,0.002537965774536133,0.00189208984375,0.00023508071899414062,0.002660989761352539
49,0.0013129711151123047,0.002629995346069336,0.0017690658569335938,0.0001678466796875,0.002747774124145508
50,0.0012049674987792969,0.0022568702697753906,0.0018200874328613281,0.00018525123596191406,0.0031518936157226562
51,0.0014719963073730469,0.0024499893188476562,0.0017337799072265625,0.00017404556274414062,0.0027589797973632812
52,0.0012238025665283203,0.002772808074951172,0.0016849040985107422,0.0002319812774658203,0.003141164779663086
53,0.0012829303741455078,0.0026671886444091797,0.0017430782318115234,0.00027179718017578125,0.0028312206268310547
54,0.0013818740844726562,0.0030858516693115234,0.0017578601837158203,0.0002818107604980469,0.0033140182495117188
55,0.0014178752899169922,0.0029392242431640625,0.0020751953125,0.00025582313537597656,0.0029702186584472656
56,0.0012660026550292969,0.0030961036682128906,0.0017690658569335938,0.0002617835998535156,0.003055095672607422
57,0.0015680789947509766,0.0030372142791748047,0.0018129348754882812,0.00024509429931640625,0.003373861312866211
58,0.0014688968658447266,0.0032379627227783203,0.001863241195678711,0.0004820823669433594,0.003077983856201172
59,0.001641988754272461,0.0028989315032958984,0.001867055892944336,0.0002720355987548828,0.003688812255859375
60,0.001445770263671875,0.0035941600799560547,0.002210855484008789,0.00026488304138183594,0.0033369064331054688
61,0.0014672279357910156,0.0036628246307373047,0.002132892608642578,0.00029277801513671875,0.0037081241607666016
62,0.001489877700805664,0.003712892532348633,0.001961946487426758,0.0002830028533935547,0.004180192947387695
63,0.0014929771423339844,0.00374603271484375,0.0019338130950927734,0.0004551410675048828,0.004293918609619141
64,0.0018968582153320312,0.0040471553802490234,0.0021848678588867188,0.0003712177276611328,0.004658937454223633
65,0.0018770694732666016,0.00481724739074707,0.002086162567138672,0.0003268718719482422,0.004523038864135742
66,0.002023935317993164,0.003968954086303711,0.0020279884338378906,0.00036787986755371094,0.003803253173828125
67,0.0017671585083007812,0.004690885543823242,0.002053976058959961,0.00043392181396484375,0.004036903381347656
68,0.0022339820861816406,0.004724025726318359,0.0021119117736816406,0.0005321502685546875,0.005000114440917969
69,0.0021491050720214844,0.005068063735961914,0.002286672592163086,0.00040912628173828125,0.0046041011810302734
70,0.0023970603942871094,0.004475831985473633,0.002239227294921875,0.0005021095275878906,0.004837751388549805
71,0.0027861595153808594,0.004768848419189453,0.0022749900817871094,0.0004608631134033203,0.004797935485839844
72,0.001965045928955078,0.005484104156494141,0.0027608871459960938,0.0004837512969970703,0.0052089691162109375
73,0.0023500919342041016,0.005583047866821289,0.0028760433197021484,0.0006401538848876953,0.005928993225097656
74,0.0024509429931640625,0.006381988525390625,0.002526998519897461,0.0005371570587158203,0.006450176239013672
75,0.002597808837890625,0.0067517757415771484,0.002494335174560547,0.0007369518280029297,0.006417989730834961
76,0.0021059513092041016,0.005615949630737305,0.0028247833251953125,0.0005998611450195312,0.005936145782470703
77,0.002973794937133789,0.0075871944427490234,0.0028579235076904297,0.0010302066802978516,0.00671696662902832
