,cvxopt
2,0.0010662078857421875
3,0.001138925552368164
4,0.0010161399841308594
5,0.0009522438049316406
6,0.000985860824584961
7,0.0013337135314941406
8,0.0011582374572753906
9,0.001219034194946289
10,0.0012612342834472656
11,0.001318216323852539
12,0.0015749931335449219
13,0.0015728473663330078
14,0.0014972686767578125
15,0.0016450881958007812
16,0.0016949176788330078
17,0.0018911361694335938
18,0.0017290115356445312
19,0.0017619132995605469
20,0.0019659996032714844
21,0.002106189727783203
22,0.0024170875549316406
23,0.0024900436401367188
24,0.002256155014038086
25,0.0023810863494873047
26,0.0025069713592529297
27,0.0029211044311523438
28,0.0028526782989501953
29,0.002849102020263672
30,0.003793001174926758
31,0.0036160945892333984
32,0.003975868225097656
33,0.004121065139770508
34,0.004385948181152344
35,0.004247188568115234
36,0.004609107971191406
37,0.0047070980072021484
38,0.00503087043762207
39,0.005347013473510742
40,0.005086183547973633
41,0.006837129592895508
42,0.006798744201660156
43,0.007122993469238281
44,0.007506847381591797
45,0.008166074752807617
46,0.008026838302612305
47,0.007956981658935547
48,0.009030818939208984
49,0.010097265243530273
50,0.011641979217529297
51,0.011039972305297852
52,0.008950948715209961
53,0.00965118408203125
54,0.00993204116821289
55,0.009743928909301758
56,0.00984811782836914
57,0.010587692260742188
58,0.012420177459716797
59,0.010904073715209961
60,0.011847972869873047
61,0.013473987579345703
62,0.012166976928710938
63,0.013376951217651367
64,0.015108823776245117
65,0.014348030090332031
66,0.01452016830444336
67,0.013716936111450195
68,0.014832019805908203
69,0.015637874603271484
70,0.014308691024780273
71,0.014796972274780273
72,0.016430139541625977
73,0.015594959259033203
74,0.015625
75,0.019004106521606445
76,0.01804327964782715
77,0.018774032592773438
78,0.01737380027770996
79,0.021529674530029297
80,0.020747900009155273
81,0.020492076873779297
82,0.019996166229248047
83,0.01963186264038086
84,0.02153491973876953
85,0.020455121994018555
86,0.0225980281829834
87,0.02324819564819336
88,0.022855281829833984
89,0.024793148040771484
90,0.026121854782104492
91,0.026922941207885742
92,0.026117324829101562
93,0.027856111526489258
94,0.027458667755126953
95,0.028470993041992188
96,0.028530120849609375
97,0.040380239486694336
98,0.0314481258392334
99,0.031099796295166016
