,cvxopt,ecos,osqp,quadprog,scs
2,0.0010569095611572266,0.0012590885162353516,0.0019087791442871094,7.128715515136719e-05,0.0013191699981689453
3,0.0010962486267089844,0.00090789794921875,0.0018057823181152344,7.200241088867188e-05,0.0013930797576904297
4,0.0010890960693359375,0.0014491081237792969,0.0013628005981445312,8.821487426757812e-05,0.0027000904083251953
5,0.0011379718780517578,0.001127004623413086,0.001438140869140625,0.00010585784912109375,0.0025238990783691406
6,0.0015418529510498047,0.0011990070343017578,0.0014967918395996094,0.000148773193359375,0.0028862953186035156
7,0.0013637542724609375,0.001203298568725586,0.0017189979553222656,0.00022912025451660156,0.002087116241455078
8,0.0012240409851074219,0.0015630722045898438,0.0017158985137939453,0.00026798248291015625,0.009093999862670898
9,0.0016820430755615234,0.0014090538024902344,0.0018472671508789062,0.0003731250762939453,0.003860950469970703
10,0.0018401145935058594,0.0014410018920898438,0.001950979232788086,0.000415802001953125,0.007368803024291992
11,0.0018138885498046875,0.0018858909606933594,0.0026290416717529297,0.0006470680236816406,0.007917165756225586
12,0.0033462047576904297,0.002151966094970703,0.0021610260009765625,0.0006809234619140625,0.004725933074951172
13,0.002474069595336914,0.001893758773803711,0.0023260116577148438,0.000995635986328125,0.010667085647583008
14,0.0025742053985595703,0.0018100738525390625,0.0024247169494628906,0.0010721683502197266,0.005594968795776367
15,0.002696990966796875,0.0019998550415039062,0.0026772022247314453,0.0013458728790283203,0.0071451663970947266
16,0.0031681060791015625,0.002214193344116211,0.002981901168823242,0.0020599365234375,0.008059978485107422
17,0.002880096435546875,0.002269744873046875,0.0034360885620117188,0.0019969940185546875,0.008636236190795898
18,0.0036101341247558594,0.002454042434692383,0.003576993942260742,0.002353191375732422,0.007914066314697266
19,0.003412961959838867,0.0026929378509521484,0.003589153289794922,0.002814054489135742,0.008389949798583984
20,0.0033681392669677734,0.0027260780334472656,0.004168033599853516,0.0032689571380615234,0.007649898529052734
21,0.00403594970703125,0.003604888916015625,0.0032320022583007812,0.0038857460021972656,0.011312723159790039
22,0.004377126693725586,0.0030689239501953125,0.0041768550872802734,0.004704952239990234,0.009888887405395508
23,0.004797935485839844,0.0033478736877441406,0.006487846374511719,0.0056912899017333984,0.008902788162231445
24,0.0061130523681640625,0.0036208629608154297,0.004439830780029297,0.005304098129272461,0.02610492706298828
25,0.006191730499267578,0.0037457942962646484,0.005923032760620117,0.006791830062866211,0.019443988800048828
