,cvxopt
2,0.0009982585906982422
3,0.0008418560028076172
4,0.0009517669677734375
5,0.0009777545928955078
6,0.0011408329010009766
7,0.0012049674987792969
8,0.0013651847839355469
9,0.0012581348419189453
10,0.0013680458068847656
11,0.0018687248229980469
12,0.0015308856964111328
13,0.0017228126525878906
14,0.0015201568603515625
15,0.0016331672668457031
16,0.0018887519836425781
17,0.002187967300415039
18,0.002298116683959961
19,0.002080202102661133
20,0.0020630359649658203
21,0.0025489330291748047
22,0.0025920867919921875
23,0.0025091171264648438
24,0.0028159618377685547
25,0.002471923828125
26,0.002623319625854492
27,0.0026459693908691406
28,0.0028460025787353516
29,0.0033750534057617188
30,0.003652811050415039
31,0.0038149356842041016
32,0.004179954528808594
33,0.00403285026550293
34,0.004477024078369141
35,0.004477024078369141
36,0.004629850387573242
37,0.004803180694580078
38,0.0054531097412109375
39,0.005333900451660156
40,0.005586147308349609
41,0.007277011871337891
42,0.007397890090942383
43,0.00805211067199707
44,0.008481025695800781
45,0.008970975875854492
46,0.008379697799682617
47,0.009332895278930664
48,0.042439937591552734
49,0.009079933166503906
50,0.00952291488647461
51,0.009835958480834961
52,0.009189128875732422
53,0.010566234588623047
54,0.011058807373046875
55,0.009764909744262695
56,0.010534048080444336
57,0.01090097427368164
58,0.011605024337768555
59,0.01234292984008789
60,0.012758016586303711
61,0.012293100357055664
62,0.013417959213256836
63,0.013664007186889648
64,0.015231847763061523
65,0.014862060546875
66,0.013810157775878906
67,0.015437126159667969
68,0.0157318115234375
69,0.015719175338745117
70,0.01446080207824707
71,0.01617717742919922
72,0.016185760498046875
73,0.015449762344360352
74,0.01763296127319336
75,0.016180992126464844
76,0.017579078674316406
77,0.0180819034576416
78,0.01668715476989746
79,0.017755985260009766
80,0.020062923431396484
81,0.019964933395385742
82,0.018884897232055664
83,0.02178478240966797
84,0.019524812698364258
85,0.023115873336791992
86,0.02257513999938965
87,0.023547887802124023
88,0.023420095443725586
89,0.024386882781982422
90,0.0252230167388916
91,0.027971982955932617
92,0.06017923355102539
93,0.029979228973388672
94,0.028329133987426758
95,0.029475927352905273
96,0.03185081481933594
97,0.031064987182617188
98,0.031208038330078125
99,0.03359508514404297
