,cvxopt
2,0.0008511543273925781
3,0.0012891292572021484
4,0.0012640953063964844
5,0.0013549327850341797
6,0.0015540122985839844
7,0.0016601085662841797
8,0.0014469623565673828
9,0.0017001628875732422
10,0.001940011978149414
11,0.0017018318176269531
12,0.002193927764892578
13,0.002713918685913086
14,0.003426074981689453
15,0.0029091835021972656
16,0.00316619873046875
17,0.0033528804779052734
18,0.0033330917358398438
19,0.004703044891357422
20,0.004147052764892578
21,0.004338264465332031
22,0.005253791809082031
23,0.00622105598449707
24,0.006835222244262695
25,0.007467985153198242
26,0.009321928024291992
27,0.008665084838867188
28,0.00908803939819336
29,0.00848388671875
30,0.009786128997802734
31,0.00916290283203125
32,0.01126718521118164
33,0.01045989990234375
34,0.010946035385131836
35,0.012393951416015625
36,0.012563943862915039
37,0.013508081436157227
38,0.013009071350097656
39,0.014718294143676758
40,0.015319108963012695
41,0.016466856002807617
42,0.015584945678710938
43,0.016251087188720703
44,0.01656818389892578
45,0.017587900161743164
46,0.017796754837036133
47,0.01870417594909668
48,0.02009296417236328
49,0.023455142974853516
50,0.03616905212402344
51,0.035186767578125
52,0.023585081100463867
53,0.025762081146240234
54,0.024003982543945312
55,0.02672886848449707
56,0.023872852325439453
57,0.02940988540649414
58,0.02948617935180664
59,0.030920028686523438
60,0.031018972396850586
61,0.03340601921081543
62,0.03072810173034668
63,0.032502174377441406
64,0.04066801071166992
65,0.03509998321533203
66,0.039977073669433594
67,0.03894233703613281
68,0.04164314270019531
69,0.04319000244140625
70,0.044506072998046875
71,0.04487776756286621
72,0.04479408264160156
73,0.04882311820983887
74,0.05264711380004883
75,0.05106186866760254
76,0.04890871047973633
77,0.055850982666015625
78,0.060968875885009766
79,0.08962106704711914
80,0.06029486656188965
81,0.0612640380859375
82,0.06440401077270508
83,0.06733894348144531
84,0.06248188018798828
85,0.06400108337402344
86,0.06945300102233887
87,0.06810688972473145
88,0.0713050365447998
89,0.07803893089294434
90,0.08257794380187988
91,0.08254384994506836
92,0.08060574531555176
93,0.08263230323791504
94,0.08458781242370605
95,0.08642816543579102
96,0.10766911506652832
97,0.09910917282104492
98,0.09024715423583984
99,0.0976870059967041
