,cvxopt,quadprog,ecos
2,0.0006556510925292969,6.103515625e-05,0.0008320808410644531
3,0.0006339550018310547,6.103515625e-05,0.0008058547973632812
4,0.0006201267242431641,5.3882598876953125e-05,0.0007889270782470703
5,0.0006210803985595703,5.698204040527344e-05,0.000804901123046875
6,0.0006120204925537109,5.4836273193359375e-05,0.0008292198181152344
7,0.0006327629089355469,5.7697296142578125e-05,0.0008361339569091797
8,0.0008060932159423828,5.888938903808594e-05,0.000885009765625
9,0.0006361007690429688,6.127357482910156e-05,0.0009038448333740234
10,0.0006682872772216797,6.198883056640625e-05,0.0009429454803466797
11,0.0006427764892578125,5.984306335449219e-05,0.0009326934814453125
12,0.0006611347198486328,6.198883056640625e-05,0.0009770393371582031
13,0.0006530284881591797,7.200241088867188e-05,0.001107931137084961
14,0.0006909370422363281,6.699562072753906e-05,0.00109100341796875
15,0.0006999969482421875,6.389617919921875e-05,0.0011982917785644531
16,0.0006840229034423828,6.723403930664062e-05,0.0010099411010742188
17,0.0007851123809814453,6.604194641113281e-05,0.0010759830474853516
18,0.0006642341613769531,6.604194641113281e-05,0.0011670589447021484
19,0.000926971435546875,6.794929504394531e-05,0.0011038780212402344
20,0.0007998943328857422,7.081031799316406e-05,0.0012900829315185547
21,0.0008032321929931641,6.890296936035156e-05,0.0011758804321289062
22,0.0006899833679199219,6.699562072753906e-05,0.0012919902801513672
23,0.0008480548858642578,7.295608520507812e-05,0.0013561248779296875
24,0.0009260177612304688,7.510185241699219e-05,0.0014219284057617188
25,0.0009789466857910156,7.987022399902344e-05,0.0014388561248779297
26,0.000990152359008789,8.296966552734375e-05,0.0014739036560058594
27,0.001123189926147461,8.440017700195312e-05,0.0017957687377929688
28,0.0008661746978759766,7.486343383789062e-05,0.001474142074584961
29,0.0009679794311523438,0.00010895729064941406,0.001950979232788086
30,0.0010857582092285156,8.7738037109375e-05,0.001795053482055664
31,0.0010247230529785156,0.00010418891906738281,0.001672983169555664
32,0.001230001449584961,9.298324584960938e-05,0.0015878677368164062
33,0.001180887222290039,9.512901306152344e-05,0.0016548633575439453
34,0.0010628700256347656,9.965896606445312e-05,0.0018050670623779297
35,0.0011188983917236328,0.00011587142944335938,0.002199888229370117
36,0.0013468265533447266,0.00011301040649414062,0.0017991065979003906
37,0.0012240409851074219,0.00011920928955078125,0.0017478466033935547
38,0.001219034194946289,0.000102996826171875,0.0019221305847167969
39,0.001135110855102539,0.00011420249938964844,0.002067089080810547
40,0.0013470649719238281,0.00011610984802246094,0.002046823501586914
41,0.001413106918334961,0.00013184547424316406,0.002429962158203125
42,0.0011570453643798828,0.00012803077697753906,0.0030078887939453125
43,0.0013051033020019531,0.00016498565673828125,0.002427339553833008
44,0.001291036605834961,0.000141143798828125,0.002279043197631836
45,0.001573324203491211,0.00016307830810546875,0.0023641586303710938
46,0.0013129711151123047,0.00014162063598632812,0.0024840831756591797
47,0.0013308525085449219,0.00014901161193847656,0.0026807785034179688
48,0.0014770030975341797,0.00018310546875,0.002566099166870117
49,0.00133514404296875,0.00018215179443359375,0.0027120113372802734
50,0.0013611316680908203,0.000225067138671875,0.002821207046508789
51,0.001501321792602539,0.00018715858459472656,0.0026009082794189453
52,0.0013797283172607422,0.0001838207244873047,0.0026891231536865234
53,0.001425027847290039,0.0002079010009765625,0.0030226707458496094
54,0.001547098159790039,0.0002338886260986328,0.003287076950073242
55,0.0014190673828125,0.00023508071899414062,0.003196239471435547
56,0.0014290809631347656,0.00023317337036132812,0.003261089324951172
57,0.001608133316040039,0.0002422332763671875,0.0032329559326171875
58,0.0014622211456298828,0.000270843505859375,0.0034270286560058594
59,0.0017380714416503906,0.00027871131896972656,0.0036249160766601562
60,0.0016880035400390625,0.0003190040588378906,0.0036971569061279297
61,0.001789093017578125,0.00030303001403808594,0.0037698745727539062
62,0.0016908645629882812,0.00032806396484375,0.004019021987915039
63,0.0016968250274658203,0.0003478527069091797,0.0038700103759765625
64,0.0017857551574707031,0.0003597736358642578,0.0039370059967041016
65,0.0018301010131835938,0.0003821849822998047,0.004879951477050781
66,0.0018591880798339844,0.0004401206970214844,0.0045011043548583984
67,0.002110004425048828,0.0004520416259765625,0.004658937454223633
68,0.0024290084838867188,0.00035572052001953125,0.004824161529541016
69,0.0019257068634033203,0.00045013427734375,0.005339145660400391
70,0.0020759105682373047,0.0005557537078857422,0.0046842098236083984
71,0.0021979808807373047,0.0005538463592529297,0.005307912826538086
72,0.002287149429321289,0.0004999637603759766,0.0054798126220703125
73,0.0022470951080322266,0.0005939006805419922,0.005388975143432617
74,0.002134084701538086,0.0005130767822265625,0.005875825881958008
75,0.0023729801177978516,0.0005459785461425781,0.006086111068725586
76,0.0020940303802490234,0.00047588348388671875,0.0057260990142822266
77,0.0020339488983154297,0.0006022453308105469,0.005877971649169922
78,0.00209808349609375,0.0007178783416748047,0.00529170036315918
79,0.002174854278564453,0.0007441043853759766,0.006389141082763672
80,0.0022640228271484375,0.0007739067077636719,0.006777048110961914
81,0.002206087112426758,0.0011272430419921875,0.006647825241088867
82,0.0021910667419433594,0.0007023811340332031,0.0069732666015625
83,0.0028076171875,0.0009021759033203125,0.007012844085693359
84,0.0021429061889648438,0.0008449554443359375,0.006280183792114258
85,0.0022711753845214844,0.0009737014770507812,0.007717132568359375
86,0.0021419525146484375,0.0009310245513916016,0.006468057632446289
87,0.002644062042236328,0.0008051395416259766,0.0067310333251953125
88,0.002466917037963867,0.0010256767272949219,0.007613182067871094
89,0.0023272037506103516,0.0011248588562011719,0.00722193717956543
90,0.002407073974609375,0.0010848045349121094,0.008499860763549805
91,0.0026979446411132812,0.0010869503021240234,0.007996797561645508
92,0.0024268627166748047,0.0010898113250732422,0.007841825485229492
93,0.002701997756958008,0.0011703968048095703,0.008299112319946289
94,0.0025148391723632812,0.001291036605834961,0.008172035217285156
95,0.002952098846435547,0.0014431476593017578,0.008911848068237305
96,0.0028378963470458984,0.0015511512756347656,0.009673833847045898
97,0.0031270980834960938,0.001535177230834961,0.008794307708740234
98,0.002949953079223633,0.0015649795532226562,0.008909940719604492
99,0.0032117366790771484,0.0019528865814208984,0.009504079818725586
