,cvxopt,ecos,osqp,quadprog,scs
2,0.0012569427490234375,0.0009648799896240234,0.001260995864868164,5.817413330078125e-05,0.001168966293334961
3,0.0005557537078857422,0.0007100105285644531,0.0013000965118408203,4.506111145019531e-05,0.0010821819305419922
4,0.0007369518280029297,0.0009908676147460938,0.0010151863098144531,4.38690185546875e-05,0.001039743423461914
5,0.0005300045013427734,0.0008308887481689453,0.0010628700256347656,5.793571472167969e-05,0.0011370182037353516
6,0.0006113052368164062,0.0008232593536376953,0.0011420249938964844,5.1975250244140625e-05,0.001149892807006836
7,0.0005347728729248047,0.0011260509490966797,0.001313924789428711,4.6253204345703125e-05,0.0012629032135009766
8,0.0005350112915039062,0.0008001327514648438,0.0010380744934082031,4.696846008300781e-05,0.0010690689086914062
9,0.0005719661712646484,0.0007581710815429688,0.0010418891906738281,4.792213439941406e-05,0.0011019706726074219
10,0.0005459785461425781,0.0007989406585693359,0.0011436939239501953,4.9114227294921875e-05,0.0011959075927734375
11,0.0007021427154541016,0.0008261203765869141,0.001049041748046875,6.29425048828125e-05,0.0016372203826904297
12,0.0005488395690917969,0.0008666515350341797,0.0011720657348632812,4.9114227294921875e-05,0.00115203857421875
13,0.0005490779876708984,0.000843048095703125,0.0010821819305419922,5.1021575927734375e-05,0.0011849403381347656
14,0.0007708072662353516,0.000965118408203125,0.0010831356048583984,5.2928924560546875e-05,0.0012128353118896484
15,0.0010750293731689453,0.0011649131774902344,0.0010826587677001953,5.1975250244140625e-05,0.0011646747589111328
16,0.0006539821624755859,0.0008809566497802734,0.001096963882446289,5.2928924560546875e-05,0.0011799335479736328
17,0.0007679462432861328,0.0012540817260742188,0.00164794921875,5.4836273193359375e-05,0.0013141632080078125
18,0.000621795654296875,0.0014531612396240234,0.001104116439819336,5.316734313964844e-05,0.001257181167602539
19,0.00057220458984375,0.0010781288146972656,0.0011699199676513672,5.507469177246094e-05,0.0017218589782714844
20,0.0007531642913818359,0.0011379718780517578,0.0011768341064453125,5.602836608886719e-05,0.0013058185577392578
21,0.0008058547973632812,0.0013079643249511719,0.0012080669403076172,8.20159912109375e-05,0.0013890266418457031
22,0.0009000301361083984,0.0010998249053955078,0.0011551380157470703,6.604194641113281e-05,0.0014259815216064453
23,0.0008311271667480469,0.0011849403381347656,0.0013229846954345703,6.580352783203125e-05,0.0014019012451171875
24,0.0009942054748535156,0.0015711784362792969,0.0011930465698242188,6.985664367675781e-05,0.0014262199401855469
25,0.0008089542388916016,0.0012989044189453125,0.0015339851379394531,6.508827209472656e-05,0.0014688968658447266
26,0.0008177757263183594,0.0012099742889404297,0.0018641948699951172,8.916854858398438e-05,0.0015952587127685547
27,0.001088857650756836,0.0013775825500488281,0.0012018680572509766,7.081031799316406e-05,0.0016720294952392578
28,0.0010342597961425781,0.0014340877532958984,0.0012049674987792969,6.508827209472656e-05,0.001531839370727539
