,cvxopt,quadprog,ecos
2,0.0006139278411865234,5.1975250244140625e-05,0.0008237361907958984
3,0.0006072521209716797,5.2928924560546875e-05,0.0008568763732910156
4,0.0005970001220703125,5.602836608886719e-05,0.0008141994476318359
5,0.0006291866302490234,5.2928924560546875e-05,0.0010409355163574219
6,0.0006451606750488281,5.817413330078125e-05,0.0008509159088134766
7,0.0006301403045654297,5.3882598876953125e-05,0.0008759498596191406
8,0.0006339550018310547,5.91278076171875e-05,0.0010190010070800781
9,0.0006251335144042969,5.412101745605469e-05,0.0009279251098632812
10,0.0008039474487304688,6.29425048828125e-05,0.0009467601776123047
11,0.0006420612335205078,6.103515625e-05,0.0009760856628417969
12,0.0006399154663085938,5.698204040527344e-05,0.000926971435546875
13,0.0006608963012695312,5.4836273193359375e-05,0.0009908676147460938
14,0.0006480216979980469,5.698204040527344e-05,0.0010478496551513672
15,0.0006439685821533203,5.698204040527344e-05,0.0011401176452636719
16,0.0006330013275146484,5.793571472167969e-05,0.0011990070343017578
17,0.0010509490966796875,6.389617919921875e-05,0.0011219978332519531
18,0.0006518363952636719,6.29425048828125e-05,0.0011339187622070312
19,0.0007359981536865234,6.29425048828125e-05,0.001199960708618164
20,0.0006580352783203125,6.604194641113281e-05,0.0016231536865234375
21,0.0006940364837646484,6.699562072753906e-05,0.0012371540069580078
22,0.0010209083557128906,7.009506225585938e-05,0.0013289451599121094
23,0.0009100437164306641,6.4849853515625e-05,0.0013358592987060547
24,0.001119852066040039,6.890296936035156e-05,0.0015170574188232422
25,0.0010349750518798828,7.295608520507812e-05,0.001264810562133789
26,0.0009510517120361328,8.487701416015625e-05,0.001463174819946289
27,0.0007002353668212891,7.724761962890625e-05,0.0013828277587890625
28,0.0008091926574707031,8.296966552734375e-05,0.001497030258178711
29,0.0011258125305175781,7.510185241699219e-05,0.0015680789947509766
30,0.0009529590606689453,8.392333984375e-05,0.0014748573303222656
31,0.0011391639709472656,8.20159912109375e-05,0.0016651153564453125
32,0.0010690689086914062,0.00011324882507324219,0.002234220504760742
33,0.001493215560913086,0.0001609325408935547,0.002001047134399414
34,0.0013272762298583984,9.489059448242188e-05,0.0021660327911376953
