,cvxopt,quadprog,ecos
2,0.0006818771362304688,6.389617919921875e-05,0.0008869171142578125
3,0.0007259845733642578,6.29425048828125e-05,0.0008900165557861328
4,0.0007359981536865234,6.461143493652344e-05,0.000904083251953125
5,0.0006620883941650391,5.793571472167969e-05,0.0009899139404296875
6,0.0006809234619140625,6.29425048828125e-05,0.0008831024169921875
7,0.0006871223449707031,6.508827209472656e-05,0.0010156631469726562
8,0.0006659030914306641,7.200241088867188e-05,0.0009751319885253906
9,0.0006911754608154297,7.009506225585938e-05,0.0010139942169189453
10,0.0007090568542480469,0.00015211105346679688,0.001039743423461914
11,0.0007278919219970703,6.818771362304688e-05,0.0010461807250976562
12,0.0008070468902587891,6.985664367675781e-05,0.0010960102081298828
13,0.0007200241088867188,0.00011014938354492188,0.001077890396118164
14,0.0008838176727294922,7.104873657226562e-05,0.0011000633239746094
15,0.0007338523864746094,7.605552673339844e-05,0.0011608600616455078
16,0.0007359981536865234,7.486343383789062e-05,0.001188039779663086
17,0.00098419189453125,9.131431579589844e-05,0.0015349388122558594
18,0.0007379055023193359,7.605552673339844e-05,0.002135753631591797
19,0.0009388923645019531,0.000102996826171875,0.0016138553619384766
20,0.0007488727569580078,0.00011229515075683594,0.0021359920501708984
21,0.0009889602661132812,0.00016999244689941406,0.0018239021301269531
22,0.0008478164672851562,8.225440979003906e-05,0.0019068717956542969
23,0.001157999038696289,0.00010395050048828125,0.002216339111328125
24,0.0015659332275390625,9.202957153320312e-05,0.0016770362854003906
25,0.0009100437164306641,0.00015282630920410156,0.0017211437225341797
26,0.0015769004821777344,8.606910705566406e-05,0.0020673274993896484
27,0.001127004623413086,0.0001430511474609375,0.0014488697052001953
28,0.0013310909271240234,9.083747863769531e-05,0.0019919872283935547
29,0.0011920928955078125,9.393692016601562e-05,0.0015912055969238281
30,0.0014772415161132812,0.0001049041748046875,0.0017561912536621094
31,0.0017120838165283203,0.00010395050048828125,0.0023860931396484375
32,0.0012159347534179688,0.00011205673217773438,0.0017979145050048828
33,0.0012269020080566406,0.0001289844512939453,0.0017442703247070312
34,0.0014369487762451172,0.00011610984802246094,0.002034902572631836
35,0.0012869834899902344,0.0001049041748046875,0.0020020008087158203
36,0.0012829303741455078,0.00013327598571777344,0.002415895462036133
37,0.001271963119506836,0.00013828277587890625,0.0021240711212158203
38,0.0013089179992675781,0.00010895729064941406,0.0019600391387939453
39,0.002225160598754883,0.00012683868408203125,0.0021190643310546875
40,0.0013990402221679688,0.00021386146545410156,0.002830028533935547
41,0.0014429092407226562,0.00015091896057128906,0.0028002262115478516
42,0.0018079280853271484,0.00013685226440429688,0.002318143844604492
43,0.00177001953125,0.00015306472778320312,0.0022652149200439453
44,0.0013511180877685547,0.0001590251922607422,0.0024766921997070312
45,0.0014619827270507812,0.00018310546875,0.002964019775390625
46,0.0015592575073242188,0.00019407272338867188,0.0028281211853027344
47,0.0016047954559326172,0.0001590251922607422,0.0030372142791748047
48,0.0015261173248291016,0.00018405914306640625,0.002669095993041992
49,0.001760721206665039,0.0003020763397216797,0.0036568641662597656
50,0.0022919178009033203,0.00021195411682128906,0.00456690788269043
51,0.0016100406646728516,0.0002219676971435547,0.0031189918518066406
52,0.001580953598022461,0.00021600723266601562,0.0032281875610351562
53,0.0021257400512695312,0.00025200843811035156,0.00386810302734375
54,0.0014960765838623047,0.00039315223693847656,0.00380706787109375
55,0.0023479461669921875,0.00029397010803222656,0.0031290054321289062
56,0.0027489662170410156,0.000286102294921875,0.005309104919433594
57,0.0018200874328613281,0.00032520294189453125,0.0037631988525390625
58,0.0021779537200927734,0.00028204917907714844,0.0038709640502929688
59,0.0018029212951660156,0.00028395652770996094,0.003439664840698242
60,0.0019979476928710938,0.00034880638122558594,0.004010915756225586
61,0.0017290115356445312,0.000308990478515625,0.003743886947631836
62,0.001931905746459961,0.000347137451171875,0.004235029220581055
63,0.001859903335571289,0.0003428459167480469,0.004567146301269531
64,0.001850128173828125,0.00039505958557128906,0.004773855209350586
65,0.0025773048400878906,0.0004570484161376953,0.0052433013916015625
66,0.0020987987518310547,0.0005028247833251953,0.005063772201538086
67,0.002810955047607422,0.0004489421844482422,0.005438804626464844
68,0.003366708755493164,0.00045228004455566406,0.00557398796081543
69,0.0028929710388183594,0.0005202293395996094,0.006609201431274414
70,0.0022280216217041016,0.0005271434783935547,0.005442142486572266
71,0.002664804458618164,0.0005278587341308594,0.0072820186614990234
72,0.003492116928100586,0.0006639957427978516,0.006634950637817383
73,0.003317117691040039,0.0006639957427978516,0.006851911544799805
74,0.0031578540802001953,0.0007300376892089844,0.0060253143310546875
75,0.002312898635864258,0.0005910396575927734,0.005852937698364258
76,0.002315044403076172,0.0006029605865478516,0.006985902786254883
77,0.002554178237915039,0.0007550716400146484,0.006207942962646484
78,0.0021390914916992188,0.0006589889526367188,0.006002187728881836
79,0.002346038818359375,0.0007717609405517578,0.007250070571899414
80,0.0024423599243164062,0.0007989406585693359,0.006877899169921875
81,0.0025339126586914062,0.0009000301361083984,0.0073223114013671875
82,0.003058195114135742,0.0009162425994873047,0.008244037628173828
83,0.0024111270904541016,0.000997781753540039,0.008133888244628906
84,0.0025856494903564453,0.0011768341064453125,0.009881973266601562
85,0.003467082977294922,0.0011820793151855469,0.009335756301879883
